exit_time,equity
2024-03-29 15:00:00,1146831.8377359938
2024-04-01 02:00:00,1141831.8377359938
2024-04-01 08:00:00,1136831.8377359938
2024-04-02 05:00:00,1131831.8377359938
2024-04-02 15:00:00,1137897.1987909442
2024-04-03 12:00:00,1132897.1987909442
2024-04-04 08:00:00,1127897.1987909442
2024-04-04 14:00:00,1142523.3616854893
2024-04-05 02:00:00,1137523.3616854893
2024-04-05 11:00:00,1132523.3616854893
2024-04-06 03:00:00,1127523.3616854893
2024-04-07 02:00:00,1122523.3616854893
2024-04-07 15:00:00,1123357.521988088
2024-04-08 10:00:00,1138947.3355929728
2024-04-08 15:00:00,1148846.8198796157
2024-04-09 08:00:00,1163318.6085951023
2024-04-09 15:00:00,1146371.622970919
2024-04-10 04:00:00,1141371.622970919
2024-04-11 05:00:00,1136371.622970919
2024-04-11 11:00:00,1131371.622970919
2024-04-12 13:00:00,1126371.622970919
2024-04-13 03:00:00,1121371.622970919
2024-04-14 05:00:00,1116371.622970919
2024-04-15 01:00:00,1111371.622970919
2024-04-15 12:00:00,1106371.622970919
2024-04-16 06:00:00,1101371.622970919
2024-04-18 15:00:00,1131344.55169403
2024-04-19 04:00:00,1126344.55169403
2024-04-20 12:00:00,1121344.55169403
2024-04-21 15:00:00,1119990.684711461
2024-04-22 05:00:00,1114990.684711461
2024-04-22 12:00:00,1109990.684711461
2024-04-23 15:00:00,1100207.485242894
2024-04-24 03:00:00,1095207.485242894
2024-04-25 15:00:00,1106249.1844463926
2024-04-26 15:00:00,1110394.6174571302
2024-04-27 15:00:00,1109077.115314205
2024-04-28 15:00:00,1109754.099428694
2024-04-29 14:00:00,1122779.1756586127
2024-04-30 02:00:00,1117779.1756586127
2024-04-30 15:00:00,1124238.0991713607
2024-05-01 08:00:00,1153281.281907773
2024-05-01 15:00:00,1161822.1321265665
2024-05-03 08:00:00,1156822.1321265665
2024-05-04 02:00:00,1151822.1321265665
2024-05-04 08:00:00,1146822.1321265665
2024-05-04 14:00:00,1141822.1321265665
2024-05-05 08:00:00,1136822.1321265665
2024-05-06 04:00:00,1131822.1321265665
2024-05-06 11:00:00,1126822.1321265665
2024-05-07 11:00:00,1121822.1321265665
2024-05-08 14:00:00,1116822.1321265665
2024-05-09 03:00:00,1111822.1321265665
2024-05-09 13:00:00,1106822.1321265665
2024-05-10 12:00:00,1101822.1321265665
2024-05-13 11:00:00,1096822.1321265665
2024-05-14 11:00:00,1091822.1321265665
2024-05-15 13:00:00,1086822.1321265665
2024-05-16 15:00:00,1082299.5038593835
2024-05-17 15:00:00,1086744.6202790993
2024-05-18 15:00:00,1083955.781599249
2024-05-20 15:00:00,1079234.655677736
2024-05-21 02:00:00,1074234.655677736
2024-05-22 15:00:00,1071316.8686189798
2024-05-24 15:00:00,1061920.3566280194
2024-05-28 10:00:00,1056920.3566280194
2024-05-29 07:00:00,1051920.3566280194
2024-05-31 13:00:00,1046920.3566280194
2024-06-03 14:00:00,1060494.342617098
2024-06-04 11:00:00,1055494.342617098
2024-06-05 15:00:00,1057726.2647540928
2024-06-06 13:00:00,1052726.2647540928
2024-06-08 15:00:00,1050155.7934047396
2024-06-11 05:00:00,1064013.8588861255
2024-06-11 09:00:00,1059013.8588861255
2024-06-11 11:00:00,1054013.8588861255
2024-06-12 13:00:00,1064898.0425145647
2024-06-13 13:00:00,1059898.0425145647
2024-06-18 15:00:00,1069035.3465514807
2024-06-21 09:00:00,1084870.910478648
2024-06-21 13:00:00,1079870.910478648
2024-06-24 10:00:00,1074870.910478648
2024-06-24 15:00:00,1074772.7750517589
2024-06-25 11:00:00,1069772.7750517589
2024-06-27 10:00:00,1064772.7750517589
2024-06-28 05:00:00,1059772.7750517589
2024-06-28 12:00:00,1054772.7750517589
2024-07-01 02:00:00,1049772.7750517589
2024-07-01 15:00:00,1058932.598172416
2024-07-02 13:00:00,1053932.598172416
2024-07-03 04:00:00,1066904.6941839533
2024-07-03 10:00:00,1061904.6941839533
2024-07-03 15:00:00,1063115.7697185685
2024-07-04 09:00:00,1084578.818482829
2024-07-05 05:00:00,1079578.818482829
2024-07-05 07:00:00,1074578.818482829
2024-07-06 15:00:00,1080160.7871392828
2024-07-07 02:00:00,1075160.7871392828
2024-07-07 10:00:00,1070160.7871392828
2024-07-08 01:00:00,1065160.7871392828
2024-07-08 09:00:00,1091021.912440312
2024-07-09 08:00:00,1086021.912440312
2024-07-10 05:00:00,1105056.6687821588
2024-07-10 13:00:00,1125259.0801938833
2024-07-11 15:00:00,1116865.6510498417
2024-07-12 03:00:00,1111865.6510498417
2024-07-14 05:00:00,1106865.6510498417
2024-07-14 07:00:00,1101865.6510498417
2024-07-15 02:00:00,1096865.6510498417
2024-07-15 15:00:00,1105835.91008406
2024-07-16 06:00:00,1100835.91008406
2024-07-17 09:00:00,1095835.91008406
2024-07-18 08:00:00,1090835.91008406
2024-07-19 03:00:00,1085835.91008406
2024-07-21 06:00:00,1080835.91008406
2024-07-23 07:00:00,1075835.91008406
2024-07-24 09:00:00,1070835.91008406
2024-07-24 15:00:00,1077337.4301153636
2024-07-25 03:00:00,1072337.4301153636
2024-07-25 15:00:00,1083372.9247615098
2024-07-26 14:00:00,1106873.537548916
2024-07-27 14:00:00,1125235.033437428
2024-07-28 13:00:00,1120235.033437428
2024-07-29 02:00:00,1115235.033437428
2024-07-29 14:00:00,1110235.033437428
2024-07-30 15:00:00,1121677.2979274688
2024-07-31 06:00:00,1116677.2979274688
2024-08-01 10:00:00,1111677.2979274688
2024-08-02 08:00:00,1106677.2979274688
2024-08-03 03:00:00,1101677.2979274688
2024-08-05 02:00:00,1134998.9740102396
2024-08-05 04:00:00,1129998.9740102396
2024-08-05 07:00:00,1182018.7225441549
2024-08-05 12:00:00,1177018.7225441549
2024-08-06 05:00:00,1172018.7225441549
2024-08-07 03:00:00,1167018.7225441549
2024-08-07 12:00:00,1162018.7225441549
2024-08-10 15:00:00,1159765.5442470314
2024-08-12 08:00:00,1154765.5442470314
2024-08-14 14:00:00,1149765.5442470314
2024-08-15 12:00:00,1144765.5442470314
2024-08-16 03:00:00,1139765.5442470314
2024-08-16 12:00:00,1134765.5442470314
2024-08-17 15:00:00,1136553.4874376666
2024-08-19 10:00:00,1131553.4874376666
2024-08-20 02:00:00,1149789.8042052465
2024-08-20 05:00:00,1144789.8042052465
2024-08-20 09:00:00,1139789.8042052465
2024-08-21 03:00:00,1134789.8042052465
2024-08-21 10:00:00,1129789.8042052465
2024-08-22 14:00:00,1124789.8042052465
2024-08-24 15:00:00,1125943.8542972587
2024-08-27 02:00:00,1120943.8542972587
2024-08-27 15:00:00,1132662.1677541614
2024-08-28 01:00:00,1127662.1677541614
2024-08-28 10:00:00,1122662.1677541614
2024-08-29 15:00:00,1145110.0835450508
2024-08-30 07:00:00,1140110.0835450508
2024-08-30 12:00:00,1135110.0835450508
2024-08-31 09:00:00,1130110.0835450508
2024-09-03 05:00:00,1125110.0835450508
2024-09-04 01:00:00,1120110.0835450508
2024-09-04 03:00:00,1115110.0835450508
2024-09-04 07:00:00,1110110.0835450508
2024-09-05 08:00:00,1105110.0835450508
2024-09-06 11:00:00,1100110.0835450508
2024-09-07 15:00:00,1104761.4173563868
2024-09-09 15:00:00,1099453.7348029024
2024-09-10 15:00:00,1098891.4138230581
2024-09-12 14:00:00,1093891.4138230581
2024-09-16 03:00:00,1107400.2979137206
2024-09-16 15:00:00,1123572.5287603748
2024-09-17 07:00:00,1118572.5287603748
2024-09-17 15:00:00,1144244.089298644
2024-09-18 06:00:00,1139244.089298644
2024-09-19 13:00:00,1164149.9207718587
2024-09-20 09:00:00,1159149.9207718587
2024-09-21 15:00:00,1152883.6188442549
2024-09-23 04:00:00,1147883.6188442549
2024-09-24 07:00:00,1142883.6188442549
2024-09-24 10:00:00,1137883.6188442549
2024-09-25 15:00:00,1135037.751640909
2024-09-26 03:00:00,1130037.751640909
2024-09-26 13:00:00,1141757.3146834967
2024-09-27 03:00:00,1136757.3146834967
2024-09-27 15:00:00,1150200.3538197165
2024-09-30 10:00:00,1145200.3538197165
2024-09-30 13:00:00,1140200.3538197165
2024-10-01 13:00:00,1135200.3538197165
2024-10-02 07:00:00,1130200.3538197165
2024-10-03 10:00:00,1125200.3538197165
2024-10-04 15:00:00,1120906.0648986567
2024-10-07 10:00:00,1115906.0648986567
2024-10-08 14:00:00,1110906.0648986567
2024-10-10 11:00:00,1105906.0648986567
2024-10-14 15:00:00,1135274.2049164553
2024-10-16 05:00:00,1130274.2049164553
2024-10-16 14:00:00,1125274.2049164553
2024-10-17 15:00:00,1126225.7928788676
2024-10-18 04:00:00,1121225.7928788676
2024-10-22 07:00:00,1116225.7928788676
2024-10-22 12:00:00,1111225.7928788676
2024-10-23 15:00:00,1113312.3786840797
2024-10-24 10:00:00,1108312.3786840797
2024-10-26 06:00:00,1103312.3786840797
2024-10-28 14:00:00,1114837.8682901377
2024-10-29 06:00:00,1109837.8682901377
2024-10-31 14:00:00,1104837.8682901377
2024-11-01 11:00:00,1099837.8682901377
2024-11-03 15:00:00,1094369.451338045
2024-11-05 15:00:00,1111682.3196002112
2024-11-06 02:00:00,1106682.3196002112
2024-11-06 15:00:00,1117248.6878901569
2024-11-10 04:00:00,1112248.6878901569
2024-11-10 07:00:00,1107248.6878901569
2024-11-10 15:00:00,1105888.5720284353
2024-11-11 03:00:00,1100888.5720284353
2024-11-11 05:00:00,1095888.5720284353
2024-11-11 15:00:00,1103223.8940490722
2024-11-12 01:00:00,1098223.8940490722
2024-11-12 08:00:00,1093223.8940490722
2024-11-15 06:00:00,1088223.8940490722
2024-11-15 15:00:00,1089789.5043015827
2024-11-16 12:00:00,1084789.5043015827
2024-11-17 05:00:00,1079789.5043015827
2024-11-18 12:00:00,1074789.5043015827
2024-11-21 03:00:00,1069789.5043015827
2024-11-21 12:00:00,1091816.706538019
2024-11-22 14:00:00,1086816.706538019
2024-11-25 14:00:00,1081816.706538019
2024-11-26 15:00:00,1083610.1221407347
2024-11-27 13:00:00,1078610.1221407347
2024-11-28 12:00:00,1073610.1221407347
2024-11-29 07:00:00,1068610.1221407347
2024-11-29 15:00:00,1080334.3598070433
2024-11-30 14:00:00,1075334.3598070433
2024-12-01 05:00:00,1070334.3598070433
2024-12-02 04:00:00,1065334.3598070433
2024-12-02 15:00:00,1062616.402544578
2024-12-03 15:00:00,1061237.3535620214
2024-12-04 03:00:00,1056237.3535620214
2024-12-04 13:00:00,1051237.3535620214
2024-12-05 15:00:00,1075263.758819284
2024-12-06 01:00:00,1070263.758819284
2024-12-08 12:00:00,1065263.758819284
2024-12-09 01:00:00,1060263.758819284
2024-12-09 15:00:00,1050195.1227717525
2024-12-10 13:00:00,1045195.1227717525
2024-12-11 15:00:00,1063225.1250229445
2024-12-14 03:00:00,1058225.1250229445
2024-12-15 15:00:00,1065932.5749049333
2024-12-16 01:00:00,1080147.762326324
2024-12-16 13:00:00,1098285.5878470696
2024-12-17 15:00:00,1113775.1831249988
2024-12-18 15:00:00,1120675.025659713
2024-12-19 03:00:00,1115675.025659713
2024-12-20 03:00:00,1110675.025659713
2024-12-20 15:00:00,1107452.7742821216
2024-12-21 03:00:00,1102452.7742821216
2024-12-21 12:00:00,1097452.7742821216
2024-12-22 07:00:00,1092452.7742821216
2024-12-24 06:00:00,1087452.7742821216
2024-12-25 13:00:00,1082452.7742821216
2024-12-26 02:00:00,1077452.7742821216
2024-12-26 15:00:00,1087046.348044426
2024-12-27 09:00:00,1082046.348044426
2025-01-02 02:00:00,1077046.348044426
2025-01-02 15:00:00,1093603.8862742442
2025-01-03 15:00:00,1090734.074210673
2025-01-04 15:00:00,1089774.2343201358
2025-01-05 15:00:00,1088443.4806017028
2025-01-06 15:00:00,1111277.1154859178
2025-01-07 15:00:00,1122866.0295800103
2025-01-08 15:00:00,1135700.398669446
2025-01-10 14:00:00,1130700.398669446
2025-01-11 11:00:00,1125700.398669446
2025-01-13 02:00:00,1120700.398669446
2025-01-13 11:00:00,1140066.9542619078
2025-01-14 15:00:00,1155931.2637847126
2025-01-17 03:00:00,1150931.2637847126
2025-01-17 15:00:00,1160804.974417336
2025-01-19 06:00:00,1155804.974417336
2025-01-19 09:00:00,1150804.974417336
2025-01-20 01:00:00,1145804.974417336
2025-01-20 07:00:00,1180395.5724090429
2025-01-21 01:00:00,1175395.5724090429
2025-01-23 11:00:00,1196424.40178905
2025-01-25 04:00:00,1191424.40178905
2025-01-25 15:00:00,1189862.4108735125
2025-01-26 15:00:00,1185663.7441175804
2025-01-27 01:00:00,1180663.7441175804
2025-01-27 03:00:00,1175663.7441175804
2025-01-27 07:00:00,1170663.7441175804
2025-01-30 15:00:00,1179242.0125043339
2025-01-31 15:00:00,1183723.9453138132
2025-02-01 15:00:00,1184401.0199588395
2025-02-02 12:00:00,1179401.0199588395
2025-02-03 15:00:00,1215762.6898701524
2025-02-04 10:00:00,1210762.6898701524
2025-02-05 12:00:00,1205762.6898701524
2025-02-06 15:00:00,1198131.5002964044
2025-02-07 15:00:00,1225276.7783737425
2025-02-08 15:00:00,1228120.8426869633
2025-02-09 14:00:00,1223120.8426869633
2025-02-11 14:00:00,1218120.8426869633
2025-02-12 06:00:00,1213120.8426869633
2025-02-12 14:00:00,1208120.8426869633
2025-02-14 06:00:00,1203120.8426869633
2025-02-14 13:00:00,1198120.8426869633
2025-02-15 14:00:00,1193120.8426869633
2025-02-17 15:00:00,1199579.5682067296
2025-02-19 15:00:00,1202555.5722165033
2025-02-20 15:00:00,1200477.767694707
2025-02-21 14:00:00,1209352.0902184169
2025-02-24 06:00:00,1204352.0902184169
2025-02-25 08:00:00,1199352.0902184169
2025-02-25 11:00:00,1194352.0902184169
2025-02-26 12:00:00,1189352.0902184169
2025-02-27 13:00:00,1184352.0902184169
2025-02-28 03:00:00,1179352.0902184169
2025-02-28 05:00:00,1174352.0902184169
2025-02-28 08:00:00,1169352.0902184169
2025-02-28 10:00:00,1164352.0902184169
2025-03-01 15:00:00,1165854.4087572643
2025-03-02 03:00:00,1160854.4087572643
2025-03-02 09:00:00,1155854.4087572643
2025-03-04 03:00:00,1150854.4087572643
2025-03-04 09:00:00,1145854.4087572643
2025-03-05 11:00:00,1175188.9895614265
2025-03-06 01:00:00,1170188.9895614265
2025-03-06 10:00:00,1165188.9895614265
2025-03-07 10:00:00,1208330.0915042511
2025-03-08 15:00:00,1205261.751197417
2025-03-09 13:00:00,1200261.751197417
2025-03-11 02:00:00,1195261.751197417
2025-03-11 14:00:00,1190261.751197417
2025-03-12 03:00:00,1185261.751197417
2025-03-13 02:00:00,1180261.751197417
2025-03-14 14:00:00,1199639.3033362988
2025-03-15 08:00:00,1194639.3033362988
2025-03-17 06:00:00,1189639.3033362988
2025-03-18 08:00:00,1184639.3033362988
2025-03-19 15:00:00,1196169.5883505316
2025-03-20 01:00:00,1191169.5883505316
2025-03-20 10:00:00,1186169.5883505316
2025-03-24 05:00:00,1196867.8878129937
2025-03-24 09:00:00,1191867.8878129937
2025-03-24 13:00:00,1186867.8878129937
2025-03-25 10:00:00,1181867.8878129937
2025-03-28 12:00:00,1195657.9603564688
2025-03-29 12:00:00,1209082.3585906776
2025-03-30 15:00:00,1209564.9142052121
2025-03-31 13:00:00,1226521.7742289742
2025-04-01 12:00:00,1221521.7742289742
2025-04-02 09:00:00,1216521.7742289742
2025-04-03 01:00:00,1211521.7742289742
2025-04-03 09:00:00,1206521.7742289742
2025-04-04 09:00:00,1222063.8118138218
2025-04-04 11:00:00,1237862.8046501935
2025-04-07 05:00:00,1232862.8046501935
2025-04-07 15:00:00,1297306.8027756533
2025-04-08 03:00:00,1292306.8027756533
2025-04-09 07:00:00,1287306.8027756533
2025-04-11 02:00:00,1282306.8027756533
2025-04-11 10:00:00,1296295.5772159174
2025-04-11 12:00:00,1291295.5772159174
2025-04-12 15:00:00,1311095.298651007
2025-04-15 15:00:00,1305923.0861583042
2025-04-16 13:00:00,1300923.0861583042
2025-04-21 15:00:00,1315784.959515312
2025-04-22 04:00:00,1310784.959515312
2025-04-22 14:00:00,1322080.8924299001
2025-04-23 01:00:00,1317080.8924299001
2025-04-23 15:00:00,1313034.0865159964
2025-04-24 15:00:00,1309232.4193826471
2025-04-25 03:00:00,1304232.4193826471
2025-04-25 13:00:00,1315070.7249401077
2025-04-26 15:00:00,1319339.2624377303
2025-04-28 03:00:00,1314339.2624377303
2025-04-29 15:00:00,1315539.944930937
2025-04-30 12:00:00,1310539.944930937
2025-05-01 11:00:00,1319482.410338684
2025-05-02 09:00:00,1314482.410338684
2025-05-05 06:00:00,1309482.410338684
2025-05-05 15:00:00,1310661.7057362446
2025-05-07 04:00:00,1305661.7057362446
2025-05-07 15:00:00,1306652.2849155085
2025-05-08 05:00:00,1320117.968012002
2025-05-08 15:00:00,1322365.63254807
2025-05-09 15:00:00,1320407.6990402674
2025-05-10 15:00:00,1319761.0932381866
2025-05-11 02:00:00,1314761.0932381866
2025-05-11 15:00:00,1313266.3392497804
2025-05-13 10:00:00,1308266.3392497804
2025-05-15 07:00:00,1315926.812783685
2025-05-15 13:00:00,1323280.3521610643
2025-05-16 09:00:00,1318280.3521610643
2025-05-17 15:00:00,1317182.8492230587
2025-05-19 02:00:00,1312182.8492230587
2025-05-19 15:00:00,1304213.4084412388
2025-05-20 08:00:00,1299213.4084412388
2025-05-21 09:00:00,1294213.4084412388
2025-05-22 15:00:00,1304909.522095425
2025-05-23 05:00:00,1299909.522095425
2025-05-23 10:00:00,1294909.522095425
2025-05-24 12:00:00,1313274.8133139017
2025-05-25 04:00:00,1308274.8133139017
2025-05-25 15:00:00,1309928.1050362973
2025-05-26 08:00:00,1318752.5144458513
2025-05-27 04:00:00,1313752.5144458513
2025-05-28 15:00:00,1321944.262018667
2025-05-29 15:00:00,1313050.1600181868
2025-05-30 15:00:00,1316719.3642358803
2025-05-31 15:00:00,1312767.8591066152
2025-06-02 04:00:00,1307767.8591066152
2025-06-02 10:00:00,1302767.8591066152
2025-06-02 15:00:00,1304654.6334886248
2025-06-03 05:00:00,1299654.6334886248
2025-06-04 15:00:00,1305524.2687936754
2025-06-06 15:00:00,1319498.066403532
2025-06-07 15:00:00,1329510.534865194
2025-06-09 15:00:00,1333767.0311979884
2025-06-12 04:00:00,1328767.0311979884
2025-06-12 15:00:00,1331582.9192132128
2025-06-13 01:00:00,1326582.9192132128
2025-06-13 15:00:00,1343908.6528668436
2025-06-14 15:00:00,1346418.806272296
2025-06-15 09:00:00,1341418.806272296
2025-06-16 07:00:00,1354166.0779412168
2025-06-16 14:00:00,1349166.0779412168
2025-06-17 15:00:00,1367241.904022407
2025-06-19 13:00:00,1362241.904022407
2025-06-20 07:00:00,1372594.668053986
2025-06-20 13:00:00,1367594.668053986
2025-06-21 15:00:00,1365041.0695007138
2025-06-23 10:00:00,1360041.0695007138
2025-06-24 07:00:00,1355041.0695007138
2025-06-25 13:00:00,1370565.7436981357
2025-06-26 15:00:00,1370673.0811043272
2025-06-27 01:00:00,1365673.0811043272
2025-06-28 15:00:00,1365340.7556635682
2025-07-01 14:00:00,1360340.7556635682
2025-07-02 15:00:00,1376444.759630138
2025-07-04 14:00:00,1386518.8195589504
2025-07-07 06:00:00,1381518.8195589504
2025-07-07 15:00:00,1384735.0708046702
2025-07-08 06:00:00,1379735.0708046702
2025-07-08 15:00:00,1377741.608321835
2025-07-09 05:00:00,1372741.608321835
2025-07-10 13:00:00,1367741.608321835
2025-07-11 15:00:00,1369713.1085639228
2025-07-13 14:00:00,1377008.382252683
2025-07-14 03:00:00,1392387.796294238
2025-07-14 05:00:00,1387387.796294238
2025-07-14 07:00:00,1382387.796294238
2025-07-15 03:00:00,1401627.3840149762
2025-07-16 15:00:00,1412028.180419009
2025-07-17 14:00:00,1407028.180419009
2025-07-18 07:00:00,1402028.180419009
2025-07-19 14:00:00,1397028.180419009
2025-07-21 09:00:00,1392028.180419009
2025-07-22 13:00:00,1387028.180419009
2025-07-23 12:00:00,1382028.180419009
2025-07-24 07:00:00,1377028.180419009
2025-07-25 03:00:00,1392178.3453302155
2025-07-25 07:00:00,1387178.3453302155
2025-07-26 15:00:00,1392052.2304893816
2025-07-30 11:00:00,1387052.2304893816
2025-07-31 13:00:00,1382052.2304893816
2025-08-01 07:00:00,1377052.2304893816
2025-08-01 09:00:00,1372052.2304893816
2025-08-02 15:00:00,1379590.9834209455
2025-08-03 15:00:00,1381869.435487788
2025-08-04 05:00:00,1376869.435487788
2025-08-05 10:00:00,1371869.435487788
2025-08-06 15:00:00,1382959.0725300806
2025-08-07 08:00:00,1377959.0725300806
2025-08-07 15:00:00,1380903.620753923
2025-08-09 05:00:00,1375903.620753923
2025-08-09 15:00:00,1374074.6896044111
2025-08-10 05:00:00,1369074.6896044111
2025-08-11 02:00:00,1380780.5744786127
2025-08-11 12:00:00,1395387.8062598722
2025-08-12 12:00:00,1390387.8062598722
2025-08-13 08:00:00,1385387.8062598722
2025-08-13 13:00:00,1396970.3922596804
2025-08-14 04:00:00,1391970.3922596804
2025-08-14 12:00:00,1409790.005481169
2025-08-17 15:00:00,1408777.0461919946
2025-08-18 01:00:00,1417882.0824151558
2025-08-18 09:00:00,1412882.0824151558
2025-08-20 11:00:00,1407882.0824151558
2025-08-21 14:00:00,1402882.0824151558
2025-08-23 15:00:00,1409482.5171777515
2025-08-25 15:00:00,1410863.6723791678
2025-08-26 01:00:00,1405863.6723791678
2025-08-28 15:00:00,1403224.0121258455
2025-08-29 08:00:00,1419079.520315211
2025-08-29 12:00:00,1433884.70517689
2025-08-30 03:00:00,1428884.70517689
2025-08-31 04:00:00,1423884.70517689
2025-09-02 11:00:00,1418884.70517689
2025-09-04 15:00:00,1431717.6602922135
2025-09-05 12:00:00,1446277.0883932766
2025-09-06 15:00:00,1449250.3444520766
2025-09-07 15:00:00,1447435.3480442571
2025-09-08 15:00:00,1455797.9420965682
2025-09-09 04:00:00,1450797.9420965682
2025-09-20 15:00:00,1450959.2744429272
2025-09-22 05:00:00,1445959.2744429272
2025-09-22 09:00:00,1440959.2744429272
2025-09-23 05:00:00,1435959.2744429272
2025-09-24 04:00:00,1430959.2744429272
2025-12-28 09:00:00,1425959.2744429272
2025-12-28 15:00:00,1425606.314647325
2025-12-29 02:00:00,1434357.1890711603
2025-12-29 07:00:00,1429357.1890711603
2025-12-30 14:00:00,1441206.8508335482
2025-12-31 15:00:00,1433761.4218664619
2026-01-01 12:00:00,1428761.4218664619
2026-01-02 10:00:00,1439043.227533798
2026-01-03 06:00:00,1434043.227533798
2026-01-03 12:00:00,1429043.227533798
2026-01-04 15:00:00,1428881.2092235393
2026-01-05 01:00:00,1439123.4768336522
2026-01-05 14:00:00,1434123.4768336522
2026-01-06 11:00:00,1429123.4768336522
2026-01-07 02:00:00,1424123.4768336522
2026-01-08 15:00:00,1425909.0163821438
2026-01-09 15:00:00,1421162.071098732
2026-01-12 02:00:00,1431988.1777392325
2026-01-14 04:00:00,1426988.1777392325
2026-01-16 06:00:00,1421988.1777392325
2026-01-19 01:00:00,1416988.1777392325
2026-01-19 15:00:00,1422313.8772099032
2026-01-20 06:00:00,1434140.036485544
2026-01-20 08:00:00,1429140.036485544
2026-01-22 13:00:00,1424140.036485544
2026-01-23 13:00:00,1419140.036485544
2026-01-24 15:00:00,1422801.539922737
2026-01-27 06:00:00,1417801.539922737
2026-01-28 15:00:00,1416774.438970994
2026-01-29 15:00:00,1457997.6481174126
2026-01-30 04:00:00,1452997.6481174126
2026-01-31 14:00:00,1469573.8985080377
2026-02-01 07:00:00,1464573.8985080377
2026-02-01 10:00:00,1459573.8985080377
2026-02-02 06:00:00,1454573.8985080377
2026-02-03 02:00:00,1449573.8985080377
2026-02-05 03:00:00,1444573.8985080377
2026-02-05 07:00:00,1439573.8985080377
2026-02-05 14:00:00,1434573.8985080377
2026-02-06 12:00:00,1429573.8985080377
2026-02-07 05:00:00,1424573.8985080377
2026-02-07 08:00:00,1419573.8985080377
2026-02-08 09:00:00,1414573.8985080377
2026-02-08 15:00:00,1417299.711321471
2026-02-09 15:00:00,1421650.5802787368
2026-02-10 09:00:00,1416650.5802787368
2026-02-10 13:00:00,1411650.5802787368
2026-02-11 06:00:00,1406650.5802787368
2026-02-11 11:00:00,1401650.5802787368
2026-02-13 15:00:00,1431712.54531864
2026-02-14 06:00:00,1426712.54531864
2026-02-14 13:00:00,1421712.54531864
2026-02-15 12:00:00,1416712.54531864
2026-02-16 04:00:00,1411712.54531864
2026-02-16 11:00:00,1406712.54531864
2026-02-17 12:00:00,1401712.54531864
2026-02-18 11:00:00,1396712.54531864
2026-02-20 11:00:00,1391712.54531864
2026-02-21 15:00:00,1398662.7987622148
2026-02-23 01:00:00,1393662.7987622148
2026-02-23 09:00:00,1417431.85962268
2026-02-24 02:00:00,1412431.85962268
2026-02-25 03:00:00,1407431.85962268
2026-02-25 11:00:00,1402431.85962268
2026-02-26 08:00:00,1397431.85962268
2026-02-27 09:00:00,1392431.85962268
2026-02-27 15:00:00,1400132.9666005136
2026-02-28 13:00:00,1425061.0010129334
2026-03-03 08:00:00,1420061.0010129334
2026-03-03 14:00:00,1415061.0010129334
2026-03-04 08:00:00,1410061.0010129334
2026-03-04 11:00:00,1405061.0010129334
2026-03-06 14:00:00,1426335.0556875924
2026-03-07 08:00:00,1421335.0556875924
2026-03-08 07:00:00,1416335.0556875924
2026-03-08 12:00:00,1411335.0556875924
2026-03-10 01:00:00,1406335.0556875924
2026-03-10 03:00:00,1401335.0556875924
2026-03-10 13:00:00,1396335.0556875924
2026-03-13 02:00:00,1391335.0556875924
2026-03-13 13:00:00,1415195.826686642
2026-03-14 15:00:00,1415954.6820043628
2026-03-15 15:00:00,1416346.5638911622
2026-03-16 08:00:00,1411346.5638911622
2026-03-17 03:00:00,1406346.5638911622
2026-03-18 12:00:00,1401346.5638911622
2026-03-19 12:00:00,1421549.8995923942
2026-03-20 06:00:00,1416549.8995923942
2026-03-20 09:00:00,1411549.8995923942
2026-03-22 08:00:00,1406549.8995923942
2026-03-22 12:00:00,1401549.8995923942
2026-03-23 12:00:00,1396549.8995923942
2026-03-25 15:00:00,1392496.1761567264
2026-03-26 09:00:00,1413225.8784428854
2026-03-26 15:00:00,1407060.6219503782
2026-03-27 07:00:00,1402060.6219503782
2026-03-27 10:00:00,1422606.0603954638
2026-03-27 13:00:00,1417606.0603954638
2026-03-28 15:00:00,1427054.3882989835
2026-03-29 11:00:00,1422054.3882989835
2026-03-30 06:00:00,1417054.3882989835
